CENTRE HOSPITALIER DE HAGUENAU;BP 252;64 AVENUE DU PROFESSEUR R. LERICHE;;67504;HAGUENAU CEDEX;0388063333;1;Personnes Agées
CENTRE HOSPITALIER DE HAGUENAU;BP 252;64 AVENUE DU PROFESSEUR R. LERICHE;;67504;HAGUENAU CEDEX;0388063333;1;chirurgie
CENTRE HOSPITALIER DE HAGUENAU;BP 252;64 AVENUE DU PROFESSEUR R. LERICHE;;67504;HAGUENAU CEDEX;0388063333;1;insuffisance cardiaque
CENTRE HOSPITALIER DE HAGUENAU;BP 252;64 AVENUE DU PROFESSEUR R. LERICHE;;67504;HAGUENAU CEDEX;0388063333;1;maternité
CENTRE HOSPITALIER SAINTE CATHERINE DE SAVERNE;BP 105;19 COTE DE SAVERNE;;67703;SAVERNE CEDEX;0388716502;1;AVC
CENTRE HOSPITALIER SAINTE CATHERINE DE SAVERNE;BP 105;19 COTE DE SAVERNE;;67703;SAVERNE CEDEX;0388716502;1;BPCO
CENTRE HOSPITALIER SAINTE CATHERINE DE SAVERNE;BP 105;19 COTE DE SAVERNE;;67703;SAVERNE CEDEX;0388716502;1;Personnes Agées
CENTRE HOSPITALIER SAINTE CATHERINE DE SAVERNE;BP 105;19 COTE DE SAVERNE;;67703;SAVERNE CEDEX;0388716502;1;chirurgie
CENTRE HOSPITALIER SAINTE CATHERINE DE SAVERNE;BP 105;19 COTE DE SAVERNE;;67703;SAVERNE CEDEX;0388716502;1;insuffisance cardiaque
CENTRE HOSPITALIER SAINTE CATHERINE DE SAVERNE;BP 105;19 COTE DE SAVERNE;;67703;SAVERNE CEDEX;0388716502;1;maternité
CENTRE HOSPITALIER INTERCOMMUNAL DE LA LAUTER;;5 ROUTE DE WEILER;;67160;WISSEMBOURG;0388541111;1;chirurgie
CENTRE HOSPITALIER INTERCOMMUNAL DE LA LAUTER;;5 ROUTE DE WEILER;;67160;WISSEMBOURG;0388541111;1;maternité
CLINIQUE MUTUALISTE DE LYON;;107 RUE DE TRARIEUX;;69424;LYON CEDEX 03;0472684000;1;BPCO
CLINIQUE MUTUALISTE DE LYON;;107 RUE DE TRARIEUX;;69424;LYON CEDEX 03;0472684000;1;chirurgie
CLINIQUE MUTUALISTE DE LYON;;107 RUE DE TRARIEUX;;69424;LYON CEDEX 03;0472684000;1;insuffisance cardiaque
CLINIQUE DE L UNION;;43 RUE LOUIS DUCLOS;;69120;VAULX EN VELIN;0478794700;1;maternité
CLINIQUE ORMEAU PYRENEES;;28 BOULEVARD 8 MAI 1945;;65000;TARBES;0562443333;2;BPCO
CLINIQUE ORMEAU PYRENEES;;28 BOULEVARD 8 MAI 1945;;65000;TARBES;0562443333;2;Personnes Agées
CLINIQUE ORMEAU PYRENEES;;28 BOULEVARD 8 MAI 1945;;65000;TARBES;0562443333;2;chirurgie
CLINIQUE ORMEAU PYRENEES;;28 BOULEVARD 8 MAI 1945;;65000;TARBES;0562443333;2;insuffisance cardiaque
CLINIQUE ORMEAU PYRENEES;;28 BOULEVARD 8 MAI 1945;;65000;TARBES;0562443333;2;maternité
POLYCLINIQUE DE L ORMEAU;;12 CHEMIN DE L ORMEAU;;65000;TARBES;0562564040;2;BPCO
POLYCLINIQUE DE L ORMEAU;;12 CHEMIN DE L ORMEAU;;65000;TARBES;0562564040;2;Personnes Agées
POLYCLINIQUE DE L ORMEAU;;12 CHEMIN DE L ORMEAU;;65000;TARBES;0562564040;2;insuffisance cardiaque
CENTRE HOSPITALIER DE SELESTAT;BP 216;23 AVENUE LOUIS PASTEUR;;67604;SELESTAT CEDEX;0388575555;1;AVC
CENTRE HOSPITALIER DE SELESTAT;BP 216;23 AVENUE LOUIS PASTEUR;;67604;SELESTAT CEDEX;0388575555;1;BPCO
CENTRE HOSPITALIER DE SELESTAT;BP 216;23 AVENUE LOUIS PASTEUR;;67604;SELESTAT CEDEX;0388575555;1;chirurgie
CENTRE HOSPITALIER DE SELESTAT;BP 216;23 AVENUE LOUIS PASTEUR;;67604;SELESTAT CEDEX;0388575555;1;insuffisance cardiaque
CENTRE HOSPITALIER DE SELESTAT;BP 216;23 AVENUE LOUIS PASTEUR;;67604;SELESTAT CEDEX;0388575555;1;maternité
CHU G MONTPIED;;58 RUE MONTALEMBERT;;63057;CLERMONT FERRAND;0473750750;1;AVC
CHU G MONTPIED;;58 RUE MONTALEMBERT;;63057;CLERMONT FERRAND;0473750750;1;BPCO
CHU G MONTPIED;;58 RUE MONTALEMBERT;;63057;CLERMONT FERRAND;0473750750;1;Personnes Agées
CHU G MONTPIED;;58 RUE MONTALEMBERT;;63057;CLERMONT FERRAND;0473750750;1;chirurgie
CHU G MONTPIED;;58 RUE MONTALEMBERT;;63057;CLERMONT FERRAND;0473750750;1;insuffisance cardiaque
CHU ESTAING;;1 PLACE LUCIE AUBRAC;;63003;CLERMONT FERRAND CEDEX 1;0473750750;1;chirurgie
CHU ESTAING;;1 PLACE LUCIE AUBRAC;;63003;CLERMONT FERRAND CEDEX 1;0473750750;1;maternité
CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;;13 RUE DU DOCTEUR SAUVAT;;63503;ISSOIRE CEDEX;0473891154;1;AVC
CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;;13 RUE DU DOCTEUR SAUVAT;;63503;ISSOIRE CEDEX;0473891154;1;BPCO
CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;;13 RUE DU DOCTEUR SAUVAT;;63503;ISSOIRE CEDEX;0473891154;1;Personnes Agées
CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;;13 RUE DU DOCTEUR SAUVAT;;63503;ISSOIRE CEDEX;0473891154;1;chirurgie
CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;;13 RUE DU DOCTEUR SAUVAT;;63503;ISSOIRE CEDEX;0473891154;1;insuffisance cardiaque
CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;;13 RUE DU DOCTEUR SAUVAT;;63503;ISSOIRE CEDEX;0473891154;1;maternité
CENTRE HOSPITALIER DE RIOM;BP 167;79 RUE ETIENNE CLEMENTEL;;63200;RIOM;0473380801;1;chirurgie
CENTRE HOSPITALIER DE RIOM;BP 167;79 RUE ETIENNE CLEMENTEL;;63200;RIOM;0473380801;1;insuffisance cardiaque
CENTRE HOSPITALIER DE LOURDES;BP 310;2 AVENUE ALEXANDRE MARQUIS;;65115;LOURDES;0562947878;1;BPCO
CENTRE HOSPITALIER DE LOURDES;BP 310;2 AVENUE ALEXANDRE MARQUIS;;65115;LOURDES;0562947878;1;Personnes Agées
CENTRE HOSPITALIER DE LOURDES;BP 310;2 AVENUE ALEXANDRE MARQUIS;;65115;LOURDES;0562947878;1;chirurgie
CENTRE HOSPITALIER DE LOURDES;BP 310;2 AVENUE ALEXANDRE MARQUIS;;65115;LOURDES;0562947878;1;insuffisance cardiaque
CENTRE HOSPITALIER BAGNERES DE BIGORRE;BP 149;15 RUE GAMBETTA;;65201;BAGNERES DE BIGORRE CEDEX;0562951997;1;Personnes Agées
CENTRE HOSPITALIER BAGNERES DE BIGORRE;BP 149;15 RUE GAMBETTA;;65201;BAGNERES DE BIGORRE CEDEX;0562951997;1;insuffisance cardiaque
CENTRE HOSPITALIER DE LANNEMEZAN;BP 167;644 ROUTE DE TOULOUSE;;65308;LANNEMEZAN;0562995555;1;chirurgie
CENTRE HOSPITALIER DE BIGORRE;BP 1330;BOULEVARD DELATTRE DE TASSIGNY;;65013;TARBES CEDEX;0562515151;1;BPCO
CENTRE HOSPITALIER DE BIGORRE;BP 1330;BOULEVARD DELATTRE DE TASSIGNY;;65013;TARBES CEDEX;0562515151;1;Personnes Agées
CENTRE HOSPITALIER DE BIGORRE;BP 1330;BOULEVARD DELATTRE DE TASSIGNY;;65013;TARBES CEDEX;0562515151;1;chirurgie
CENTRE HOSPITALIER DE BIGORRE;BP 1330;BOULEVARD DELATTRE DE TASSIGNY;;65013;TARBES CEDEX;0562515151;1;insuffisance cardiaque
CENTRE HOSPITALIER DE BIGORRE;BP 1330;BOULEVARD DELATTRE DE TASSIGNY;;65013;TARBES CEDEX;0562515151;1;maternité
CLINIQUE SAINT CHARLES LYON;;25 RUE DE FLESSELLES;;69283;LYON CEDEX 01;0472102626;2;chirurgie
GROUPE HOSP MUTUALISTE LES PORTES DU SUD;LIEU-DIT "LE COULOUD" - F;2 AVENUE DU 11 NOVEMBRE 1918;;69694;VENISSIEUX CEDEX;0472898000;1;chirurgie
GROUPE HOSP MUTUALISTE LES PORTES DU SUD;LIEU-DIT "LE COULOUD" - F;2 AVENUE DU 11 NOVEMBRE 1918;;69694;VENISSIEUX CEDEX;0472898000;1;maternité
CENTRE HOSPITALIER DE THIERS;BP 89;;;63307;THIERS;0473801995;1;BPCO
CENTRE HOSPITALIER DE THIERS;BP 89;;;63307;THIERS;0473801995;1;chirurgie
CENTRE HOSPITALIER DE THIERS;BP 89;;;63307;THIERS;0473801995;1;insuffisance cardiaque
CENTRE HOSPITALIER DE THIERS;BP 89;;;63307;THIERS;0473801995;1;maternité
CENTRE HOSPITALIER BILLOM;;10 RUE SAINT LOUP;;63160;BILLOM;0473604848;1;BPCO
CENTRE HOSPITALIER BILLOM;;10 RUE SAINT LOUP;;63160;BILLOM;0473604848;1;chirurgie
CENTRE HOSPITALIER BILLOM;;10 RUE SAINT LOUP;;63160;BILLOM;0473604848;1;insuffisance cardiaque
CENTRE DE SOINS INFIRMIER DIEMERINGEN;;13 RUE DES REMPARTS;;67430;DIEMERINGEN;0388004125;;Personnes Agées
CLINIQUE DE LA SAUVEGARDE;LA DUCHERE;AVENUE DAVID BEN GOURION;;69337;LYON CEDEX 09;0472172626;2;chirurgie
CLINIQUE NOTRE DAME D ESPERANCE;;AVENUE D' ARGELES;;66100;PERPIGNAN;0468664000;2;chirurgie
CLINIQUE NOTRE DAME D ESPERANCE;;AVENUE D' ARGELES;;66100;PERPIGNAN;0468664000;2;maternité
CLINIQUE SAINT PIERRE;BP 2118;169 AVENUE DE PRADES;;66012;PERPIGNAN CEDEX;0468562626;2;chirurgie
CLINIQUE SAINT PIERRE;BP 2118;169 AVENUE DE PRADES;;66012;PERPIGNAN CEDEX;0468562626;2;insuffisance cardiaque
CLINIQUE SAINT PIERRE;BP 2118;169 AVENUE DE PRADES;;66012;PERPIGNAN CEDEX;0468562626;2;maternité
LA CLINIQUE MUTUALISTE CATALANE;;60 RUE LOUIS MOUILLARD;;66028;PERPIGNAN CEDEX;;2;Personnes Agées
LA CLINIQUE MUTUALISTE CATALANE;;60 RUE LOUIS MOUILLARD;;66028;PERPIGNAN CEDEX;;2;chirurgie
CENTRE HOSPITALIER SAINT JEAN;;20 AVENUE LANGUEDOC BP 4052;;66046;PERPIGNAN;0468616633;1;AVC
CENTRE HOSPITALIER SAINT JEAN;;20 AVENUE LANGUEDOC BP 4052;;66046;PERPIGNAN;0468616633;1;BPCO
CENTRE HOSPITALIER SAINT JEAN;;20 AVENUE LANGUEDOC BP 4052;;66046;PERPIGNAN;0468616633;1;Personnes Agées
CENTRE HOSPITALIER SAINT JEAN;;20 AVENUE LANGUEDOC BP 4052;;66046;PERPIGNAN;0468616633;1;chirurgie
CENTRE HOSPITALIER SAINT JEAN;;20 AVENUE LANGUEDOC BP 4052;;66046;PERPIGNAN;0468616633;1;insuffisance cardiaque
CENTRE HOSPITALIER SAINT JEAN;;20 AVENUE LANGUEDOC BP 4052;;66046;PERPIGNAN;0468616633;1;maternité
CENTRE HOSPITALIER D ALTKIRCH;BP 1022;23 RUE DU 3EME ZOUAVE;;68134;ALTKIRCH CEDEX;0389083030;1;chirurgie
CENTRE HOSPITALIER D ALTKIRCH;BP 1022;23 RUE DU 3EME ZOUAVE;;68134;ALTKIRCH CEDEX;0389083030;1;maternité
HOPITAL DE THANN;BP 40088;1 RUE ST JACQUES;;68802;THANN CEDEX;0389377100;1;chirurgie
HOPITAL DU HASENRAIN;BP 1070;87 AVENUE D'ALTKIRCH;;68051;MULHOUSE CEDEX;0389647474;1;BPCO
HOPITAL DU HASENRAIN;BP 1070;87 AVENUE D'ALTKIRCH;;68051;MULHOUSE CEDEX;0389647474;1;chirurgie
HOPITAL DU HASENRAIN;BP 1070;87 AVENUE D'ALTKIRCH;;68051;MULHOUSE CEDEX;0389647474;1;insuffisance cardiaque
HOPITAL DU HASENRAIN;BP 1070;87 AVENUE D'ALTKIRCH;;68051;MULHOUSE CEDEX;0389647474;1;maternité
GHRMSA SITE EMILE MULLER;;20 RUE DU DOCTEUR LAENNEC;;68051;MULHOUSE CEDEX;0389646464;1;AVC
GHRMSA SITE EMILE MULLER;;20 RUE DU DOCTEUR LAENNEC;;68051;MULHOUSE CEDEX;0389646464;1;BPCO
GHRMSA SITE EMILE MULLER;;20 RUE DU DOCTEUR LAENNEC;;68051;MULHOUSE CEDEX;0389646464;1;chirurgie
GHRMSA SITE EMILE MULLER;;20 RUE DU DOCTEUR LAENNEC;;68051;MULHOUSE CEDEX;0389646464;1;insuffisance cardiaque
CAPIO CLINIQUE AGUILERA;CS 60179;21 RUE DE L'ESTAGNAS;;64204;BIARRITZ CEDEX;0559224622;2;BPCO
CAPIO CLINIQUE AGUILERA;CS 60179;21 RUE DE L'ESTAGNAS;;64204;BIARRITZ CEDEX;0559224622;2;chirurgie
CENTRE MEDICAL TOKI EDER;BOITE POSTALE 16;AVENUE JEAN RUMEAU;;64250;CAMBO LES BAINS;0559292223;1;BPCO
CENTRE MEDICAL TOKI EDER;BOITE POSTALE 16;AVENUE JEAN RUMEAU;;64250;CAMBO LES BAINS;0559292223;1;Personnes Agées
SLD LE NEUENBERG EHPAD;;38 RUE DU PASTEUR HERRMANN;;67340;INGWILLER;0388717000;1;AVC
SLD LE NEUENBERG EHPAD;;38 RUE DU PASTEUR HERRMANN;;67340;INGWILLER;0388717000;1;BPCO
SLD LE NEUENBERG EHPAD;;38 RUE DU PASTEUR HERRMANN;;67340;INGWILLER;0388717000;1;insuffisance cardiaque
CLINIQUE DIACONAT FONDERIE;BP 1237;1 RUE SAINT SAUVEUR;;68054;MULHOUSE CEDEX;0389367575;2;chirurgie
CLINIQUE DIACONAT FONDERIE;BP 1237;1 RUE SAINT SAUVEUR;;68054;MULHOUSE CEDEX;0389367575;2;insuffisance cardiaque
CLINIQUE DIACONAT FONDERIE;BP 1237;1 RUE SAINT SAUVEUR;;68054;MULHOUSE CEDEX;0389367575;2;maternité
CLINIQUE DIACONAT ROOSEVELT;BP 2399;14 BOULEVARD ROOSEVELT;;68067;MULHOUSE CEDEX;0389325541;2;chirurgie
HOPITAL LOUIS PASTEUR;;39 AVENUE DE LA LIBERTE;;68024;COLMAR CEDEX;0389804028;1;BPCO
HOPITAL LOUIS PASTEUR;;39 AVENUE DE LA LIBERTE;;68024;COLMAR CEDEX;0389804028;1;chirurgie
HOPITAL LOUIS PASTEUR;;39 AVENUE DE LA LIBERTE;;68024;COLMAR CEDEX;0389804028;1;insuffisance cardiaque
HOPITAL LOUIS PASTEUR;;39 AVENUE DE LA LIBERTE;;68024;COLMAR CEDEX;0389804028;1;maternité
HEP GERIATRIE PIERRE GARRAUD;;136 RUE COMMANDANT CHARCOT;;69322;LYON CEDEX 05;0478594139;1;BPCO
HEP GERIATRIE PIERRE GARRAUD;;136 RUE COMMANDANT CHARCOT;;69322;LYON CEDEX 05;0478594139;1;Personnes Agées
HOPITAL RENEE SABRAN HYERES;GIENS;BOULEVARD EDOUARD HERRIOT;;83400;HYERES;0494579020;1;BPCO
HOPITAL RENEE SABRAN HYERES;GIENS;BOULEVARD EDOUARD HERRIOT;;83400;HYERES;0494579020;1;Personnes Agées
HOPITAL RENEE SABRAN HYERES;GIENS;BOULEVARD EDOUARD HERRIOT;;83400;HYERES;0494579020;1;chirurgie
HOPITAL NORD OUEST VILLEFRANCHE;BP 436 GLEIZE;PLATEAU D'OUILLY;;69655;VILLEFRANCHE SUR SAONE CE;0474092929;1;AVC
HOPITAL NORD OUEST VILLEFRANCHE;BP 436 GLEIZE;PLATEAU D'OUILLY;;69655;VILLEFRANCHE SUR SAONE CE;0474092929;1;BPCO
HOPITAL NORD OUEST VILLEFRANCHE;BP 436 GLEIZE;PLATEAU D'OUILLY;;69655;VILLEFRANCHE SUR SAONE CE;0474092929;1;Personnes Agées
HOPITAL NORD OUEST VILLEFRANCHE;BP 436 GLEIZE;PLATEAU D'OUILLY;;69655;VILLEFRANCHE SUR SAONE CE;0474092929;1;chirurgie
HOPITAL NORD OUEST VILLEFRANCHE;BP 436 GLEIZE;PLATEAU D'OUILLY;;69655;VILLEFRANCHE SUR SAONE CE;0474092929;1;insuffisance cardiaque
HOPITAL NORD OUEST VILLEFRANCHE;BP 436 GLEIZE;PLATEAU D'OUILLY;;69655;VILLEFRANCHE SUR SAONE CE;0474092929;1;maternité
CENTRE LEON BERARD;;28 RUE LAENNEC;;69008;LYON;0478782828;1;Personnes Agées
CENTRE LEON BERARD;;28 RUE LAENNEC;;69008;LYON;0478782828;1;chirurgie
POLYCLINIQUE CETE BASQUE SUD;CS 30149;7 RUE LEONCE GOYETCHE;;64501;ST JEAN DE LUZ CEDEX;0559516363;2;Personnes Agées
POLYCLINIQUE CETE BASQUE SUD;CS 30149;7 RUE LEONCE GOYETCHE;;64501;ST JEAN DE LUZ CEDEX;0559516363;2;chirurgie
POLYCLINIQUE MARZET;;40 BOULEVARD D'ALSACE-LORRAINE;;64000;PAU;0559927272;2;BPCO
POLYCLINIQUE MARZET;;40 BOULEVARD D'ALSACE-LORRAINE;;64000;PAU;0559927272;2;chirurgie
POLYCLINIQUE DE NAVARRE;BP 7539;8 BOULEVARD HAUTERIVE;;64075;PAU CEDEX;0559145454;2;chirurgie
POLYCLINIQUE DE NAVARRE;BP 7539;8 BOULEVARD HAUTERIVE;;64075;PAU CEDEX;0559145454;2;maternité
CLINIQUE CARDIOLOGIQUE ARESSY;B.P. 35;ROUTE DE LOURDES;;64320;ARESSY;0826302525;2;AVC
CLINIQUE CARDIOLOGIQUE ARESSY;B.P. 35;ROUTE DE LOURDES;;64320;ARESSY;0826302525;2;Personnes Agées
CLINIQUE CARDIOLOGIQUE ARESSY;B.P. 35;ROUTE DE LOURDES;;64320;ARESSY;0826302525;2;insuffisance cardiaque
POLYCLINIQUE SAINT ROCH;;CHEMIN DU MAS D'ANGLADE;;66330;CABESTANY;0468661010;2;BPCO
POLYCLINIQUE SAINT ROCH;;CHEMIN DU MAS D'ANGLADE;;66330;CABESTANY;0468661010;2;Personnes Agées
POLYCLINIQUE SAINT ROCH;;CHEMIN DU MAS D'ANGLADE;;66330;CABESTANY;0468661010;2;chirurgie
POLYCLINIQUE SAINT ROCH;;CHEMIN DU MAS D'ANGLADE;;66330;CABESTANY;0468661010;2;insuffisance cardiaque
CLINIQUE DE L ORANGERIE;;29 ALLEE DE LA ROBERTSAU;;67000;STRASBOURG;0826399918;2;chirurgie
CENTRE HOSPITALIER MONTGELAS;;9 RUE PROFESSEUR FLEMING;;69700;GIVORS;0478730843;1;maternité
CLINIQUE SAINT FRANEOIS;BP 92;1 RUE COLOME;;67502;HAGUENAU CEDEX;0388907070;2;chirurgie
CLINIQUE DU DIACONAT COLMAR;;18 RUE CHARLES SANDHERR;;68025;COLMAR CEDEX;0389212223;1;BPCO
CLINIQUE DU DIACONAT COLMAR;;18 RUE CHARLES SANDHERR;;68025;COLMAR CEDEX;0389212223;1;Personnes Agées
CLINIQUE DU DIACONAT COLMAR;;18 RUE CHARLES SANDHERR;;68025;COLMAR CEDEX;0389212223;1;chirurgie
CLINIQUE DU DIACONAT COLMAR;;18 RUE CHARLES SANDHERR;;68025;COLMAR CEDEX;0389212223;1;insuffisance cardiaque
HEPITAL ALBERT SCHWEITZER;BP 20129;201 AVENUE D' ALSACE;;68003;COLMAR CEDEX;0389212800;1;BPCO
HEPITAL ALBERT SCHWEITZER;BP 20129;201 AVENUE D' ALSACE;;68003;COLMAR CEDEX;0389212800;1;chirurgie
HEPITAL ALBERT SCHWEITZER;BP 20129;201 AVENUE D' ALSACE;;68003;COLMAR CEDEX;0389212800;1;insuffisance cardiaque
HEPITAL ALBERT SCHWEITZER;BP 20129;201 AVENUE D' ALSACE;;68003;COLMAR CEDEX;0389212800;1;maternité
CAPIO CLINIQUE BELHARRA;;2 ALLEE DU DOCTEUR LAFON;;64100;BAYONNE;;2;BPCO
CAPIO CLINIQUE BELHARRA;;2 ALLEE DU DOCTEUR LAFON;;64100;BAYONNE;;2;chirurgie
CAPIO CLINIQUE BELHARRA;;2 ALLEE DU DOCTEUR LAFON;;64100;BAYONNE;;2;insuffisance cardiaque
CAPIO CLINIQUE BELHARRA;;2 ALLEE DU DOCTEUR LAFON;;64100;BAYONNE;;2;maternité
CAPIO CLINIQUE LAFOURCADE;;AVENUE DU DOCTEUR LAFOURCADE;;64115;BAYONNE CEDEX;0559527800;2;maternité
CAPIO CLINIQUE PAULMY;;14 ALLEE PAULMY;;64100;BAYONNE;0559460600;2;chirurgie
CLINIQUE DU PARC LYON;;155 BOULEVARD STALINGRAD;;69006;LYON;0826390006;2;chirurgie
CLINIQUE CHARCOT;;51 RUE CDT CHARCOT;;69110;STE FOY LES LYON;0472326868;2;chirurgie
POLYCLINIQUE DE RILLIEUX;;941 RUE DU CAPITAINE JULIEN;;69165;RILLIEUX LA PAPE CEDEX;0472013801;2;Personnes Agées
POLYCLINIQUE DE RILLIEUX;;941 RUE DU CAPITAINE JULIEN;;69165;RILLIEUX LA PAPE CEDEX;0472013801;2;chirurgie
POLYCLINIQUE DE RILLIEUX;;941 RUE DU CAPITAINE JULIEN;;69165;RILLIEUX LA PAPE CEDEX;0472013801;2;maternité
HOPITAL PRIVE JEAN MERMOZ;;55 AVENUE JEAN MERMOZ;;69373;LYON CEDEX 08;0437538000;2;chirurgie
HEPITAL FEMME MERE ENFANT;;59 BOULEVARD PINEL;;69500;BRON;0825082569;1;Personnes Agées
HEPITAL FEMME MERE ENFANT;;59 BOULEVARD PINEL;;69500;BRON;0825082569;1;maternité
HEPITAL EDOUARD HERRIOT;;5 PLACE D ARSONVAL;;69003;LYON;0472117311;1;BPCO
HEPITAL EDOUARD HERRIOT;;5 PLACE D ARSONVAL;;69003;LYON;0472117311;1;Personnes Agées
HEPITAL EDOUARD HERRIOT;;5 PLACE D ARSONVAL;;69003;LYON;0472117311;1;chirurgie
HEPITAL EDOUARD HERRIOT;;5 PLACE D ARSONVAL;;69003;LYON;0472117311;1;insuffisance cardiaque
HEPITAL EDOUARD HERRIOT;;5 PLACE D ARSONVAL;;69003;LYON;0472117311;1;plaies chroniques
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;AVC
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;BPCO
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;Personnes Agées
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;chirurgie
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;insuffisance cardiaque
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;maternité
CENTRE HOSPITALIER LYON SUD;;165 CHEMIN DU GRAND REVOYET;;69310;PIERRE BENITE;0478861000;1;plaies chroniques
HEPITAL DE LA CROIX ROUSSE;;103 GR DE LA CROIX ROUSSE;;69317;LYON CEDEX 04;0472071000;1;AVC
HEPITAL DE LA CROIX ROUSSE;;103 GR DE LA CROIX ROUSSE;;69317;LYON CEDEX 04;0472071000;1;BPCO
HEPITAL DE LA CROIX ROUSSE;;103 GR DE LA CROIX ROUSSE;;69317;LYON CEDEX 04;0472071000;1;Personnes Agées
HEPITAL DE LA CROIX ROUSSE;;103 GR DE LA CROIX ROUSSE;;69317;LYON CEDEX 04;0472071000;1;chirurgie
HEPITAL DE LA CROIX ROUSSE;;103 GR DE LA CROIX ROUSSE;;69317;LYON CEDEX 04;0472071000;1;insuffisance cardiaque
HEPITAL DE LA CROIX ROUSSE;;103 GR DE LA CROIX ROUSSE;;69317;LYON CEDEX 04;0472071000;1;maternité
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;;59 BOULEVARD PINEL;;69677;BRON CEDEX;0472357235;1;AVC
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;;59 BOULEVARD PINEL;;69677;BRON CEDEX;0472357235;1;BPCO
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;;59 BOULEVARD PINEL;;69677;BRON CEDEX;0472357235;1;Personnes Agées
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;;59 BOULEVARD PINEL;;69677;BRON CEDEX;0472357235;1;chirurgie
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;;28 AVENUE DOYEN LEPINE;;69677;BRON CEDEX;0472357235;1;BPCO
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;;28 AVENUE DOYEN LEPINE;;69677;BRON CEDEX;0472357235;1;Personnes Agées
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;;28 AVENUE DOYEN LEPINE;;69677;BRON CEDEX;0472357235;1;chirurgie
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;;28 AVENUE DOYEN LEPINE;;69677;BRON CEDEX;0472357235;1;insuffisance cardiaque
HEPITAL DES CHARPENNES;;27 RUE GABRIEL PERI;;69100;VILLEURBANNE;0478890010;1;AVC
HEPITAL DES CHARPENNES;;27 RUE GABRIEL PERI;;69100;VILLEURBANNE;0478890010;1;BPCO
HEPITAL DES CHARPENNES;;27 RUE GABRIEL PERI;;69100;VILLEURBANNE;0478890010;1;Personnes Agées
HEPITAL HENRY GABRIELLE;;20 ROUTE DE VOURLES;;69230;ST GENIS LAVAL;0478865000;1;Personnes Agées
CENTRE HOSPITALIER DE SAINT PALAIS;;AVENUE FREDERIC DE SAINT-JAYME;;64120;ST PALAIS;;1;BPCO
CENTRE HOSPITALIER DE SAINT PALAIS;;AVENUE FREDERIC DE SAINT-JAYME;;64120;ST PALAIS;;1;Personnes Agées
CENTRE HOSPITALIER DE SAINT PALAIS;;AVENUE FREDERIC DE SAINT-JAYME;;64120;ST PALAIS;;1;chirurgie
CENTRE HOSPITALIER DE SAINT PALAIS;;AVENUE FREDERIC DE SAINT-JAYME;;64120;ST PALAIS;;1;insuffisance cardiaque
CENTRE HOSPITALIER DE SAINT PALAIS;;AVENUE FREDERIC DE SAINT-JAYME;;64120;ST PALAIS;;1;maternité
HOPITAL PRIVE DE L EST LYONNAIS;;140 RUE ANDRE LWOFF;;69800;ST PRIEST;0826969999;2;Personnes Agées
CRF IRIS SAINT PRIEST;LE CHAMP DU PONT;25 RUE ANDRE LWOFF;;69800;ST PRIEST;0472285690;2;AVC
CRF IRIS SAINT PRIEST;LE CHAMP DU PONT;25 RUE ANDRE LWOFF;;69800;ST PRIEST;0472285690;2;Personnes Agées
CRF IRIS SAINT PRIEST;LE CHAMP DU PONT;25 RUE ANDRE LWOFF;;69800;ST PRIEST;0472285690;2;chirurgie
CRF IRIS LYON 8EME;;632 RUE MARYSE BASTIE;;69008;LYON;0437903100;2;chirurgie
CLINIQUE DU TONKIN;;26 RUE DU TONKIN;;69100;VILLEURBANNE;0826101201;2;chirurgie
CLINIQUE DU TONKIN;;26 RUE DU TONKIN;;69100;VILLEURBANNE;0826101201;2;insuffisance cardiaque
CLINIQUE DU TONKIN;;26 RUE DU TONKIN;;69100;VILLEURBANNE;0826101201;2;maternité
